name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,2016-06-01,90.2,69.8,78.2,90.6,69.8,78.5,63.7,63.1,0,0,0,,0,0,19.7,10.7,104,1014.7,35.7,9.9,257.8,22.2,9,,2016-06-01T06:27:55,2016-06-01T20:43:22,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-02,87.4,68,77.6,88.9,68,78.3,65.1,67.4,0.03,100,8.33,rain,0,0,,11.3,89.8,1016.6,43.9,9.7,270.9,23.4,8,,2016-06-02T06:27:39,2016-06-02T20:43:56,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-03,92.2,68,80.5,90.6,68,80.4,63.5,61.3,0,0,0,,0,0,16.1,8.9,140.2,1016.2,32.9,9.5,329.8,28.6,10,,2016-06-03T06:27:25,2016-06-03T20:44:30,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-04,87.2,70.9,79.6,89.6,70.9,80.8,65.7,63.8,0.02,100,8.33,rain,0,0,27.7,12.8,200.1,1014.1,48.2,9.9,226,19.6,8,,2016-06-04T06:27:12,2016-06-04T20:45:02,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-05,82.7,70.7,75.3,85.2,70.7,76,68,79,0.23,100,20.83,rain,0,0,20.8,9.3,223.8,1011.7,75.1,9.7,177.6,15.5,5,,2016-06-05T06:27:02,2016-06-05T20:45:34,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-06,80.8,69.8,75.4,83.7,69.8,75.7,68.9,80.7,0.4,100,20.83,rain,0,0,18.3,7.2,185.8,1009.9,56.4,9.5,123.8,10.5,3,,2016-06-06T06:26:52,2016-06-06T20:46:04,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-07,89.5,68.5,78.7,88.2,68.5,78.5,62.8,63,0.09,100,8.33,rain,0,0,31.1,15.4,291.2,1007.9,28.6,8.8,356.6,30.8,10,,2016-06-07T06:26:44,2016-06-07T20:46:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-08,85.3,62.1,74.7,82.6,62.1,74,50.9,46.1,0,0,0,,0,0,23,11.7,326.2,1012.4,10.9,9.9,360.6,31.1,10,,2016-06-08T06:26:38,2016-06-08T20:47:02,0.07,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-09,88.1,59.3,74.4,85.5,59.3,73.7,52.9,50.5,0,0,0,,0,0,,7.6,161.8,1015.4,24.5,9.9,298.1,26,10,,2016-06-09T06:26:34,2016-06-09T20:47:30,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-10,92.6,66.9,80.1,89.9,66.9,79.3,56.5,47.7,0,0,0,,0,0,,6.7,79,1017.2,20.8,9.9,339.4,29.4,10,,2016-06-10T06:26:31,2016-06-10T20:47:56,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-11,93.4,68.6,82.5,92.3,68.6,82.5,60.6,50.5,0,0,0,,0,0,16.1,7.8,162.8,1018.7,27.7,9.9,326.2,28.1,10,,2016-06-11T06:26:29,2016-06-11T20:48:21,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-12,92.5,75.5,83.4,96,75.5,85.9,68.1,61,0,0,0,,0,0,21.9,11.2,286.3,1017.3,38.8,9.9,229.5,19.7,8,,2016-06-12T06:26:29,2016-06-12T20:48:46,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-13,96.2,74.4,85.5,95.9,74.4,86.6,65.9,55.5,0,0,0,,0,0,19.7,11.4,314.5,1013.5,19.5,9.9,313,26.9,9,,2016-06-13T06:26:31,2016-06-13T20:49:08,0.31,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-14,91.1,73.1,79.8,96.9,73.1,81.2,69,70.8,0.87,100,25,rain,0,0,26.3,14.6,239.1,1012.3,47,9.4,211,18.1,6,,2016-06-14T06:26:34,2016-06-14T20:49:30,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-15,87.2,71.8,79.1,93.1,71.8,81.5,70.2,75.5,0.11,100,8.33,rain,0,0,31.6,16.7,247,1013.9,51.5,9.4,252.3,21.8,7,,2016-06-15T06:26:38,2016-06-15T20:49:50,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-16,93.5,71.6,81.5,98.4,71.6,83.8,67,63,0.05,100,4.17,rain,0,0,25.4,12.7,290.7,1011.7,34.6,9.9,300.8,25.8,9,,2016-06-16T06:26:44,2016-06-16T20:50:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-17,92.6,72.5,78.1,101.4,72.5,79.9,68.6,73.3,0.07,100,4.17,rain,0,0,32.3,15.7,282.2,1009.9,31.8,9.7,203.9,17.8,7,,2016-06-17T06:26:51,2016-06-17T20:50:27,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-18,80.4,72.3,75.7,81.7,72.3,75.7,63.4,66.5,0,0,0,,0,0,29.1,17.6,90,1017.9,81.1,9.9,278.6,24.1,8,,2016-06-18T06:27:00,2016-06-18T20:50:43,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-19,83.6,68,75.7,81.9,68,75.4,56.1,52.7,0,0,0,,0,0,21.2,11.8,84.1,1025.2,46.7,9.9,357.8,31,10,,2016-06-19T06:27:11,2016-06-19T20:50:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-20,86.9,62.3,75.4,85.1,62.3,74.9,55.8,53.4,0,0,0,,0,0,,5.6,118,1024.5,26.1,9.9,361,31,10,,2016-06-20T06:27:22,2016-06-20T20:51:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-21,91.7,65.9,80,90.9,65.9,79.9,59.4,51.8,0,0,0,,0,0,18.3,10.5,289.1,1019.4,31.4,9.9,337,29,10,,2016-06-21T06:27:35,2016-06-21T20:51:24,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-22,91.1,73.5,82.5,92.9,73.5,83.3,62.7,51.8,0,0,0,,0,0,22,13.8,250.2,1017.9,38.1,9.9,331.8,28.7,10,,2016-06-22T06:27:50,2016-06-22T20:51:35,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-23,92.4,71.6,83.2,95.5,71.6,84.8,64.5,54.2,0,0,0,,0,0,21.9,11.9,252.8,1017.4,21.2,9.9,339.1,29.4,10,,2016-06-23T06:28:05,2016-06-23T20:51:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-24,94.3,75.5,84.9,97.5,75.5,86.9,66.2,54.8,0,0,0,,0,0,22.2,12.5,256.5,1016.4,42.8,9.9,315.3,27.3,10,,2016-06-24T06:28:22,2016-06-24T20:51:52,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-25,98.3,75.6,87.4,100.7,75.6,89.7,67.2,54.4,0,0,0,,0,0,21.9,12.7,277.6,1016.8,24.9,9.9,227.8,19.6,7,,2016-06-25T06:28:41,2016-06-25T20:51:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-26,87.7,73.5,80,92,73.5,81.2,67.5,66.9,0.3,100,8.33,rain,0,0,29.9,11.6,135.6,1019,42.7,9.7,303.3,26.2,9,,2016-06-26T06:29:00,2016-06-26T20:52:03,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-27,93.4,71.5,81,96.5,71.5,82.5,68,67.6,0.13,100,8.33,rain,0,0,33.3,21.3,230.8,1017.2,32.4,9.7,325,28.1,10,,2016-06-27T06:29:21,2016-06-27T20:52:06,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-28,88,72.7,78.2,93.7,72.7,79.5,69.4,75.2,0.22,100,8.33,rain,0,0,24.2,12.8,214.3,1014.9,40.5,9.7,196.4,16.9,6,,2016-06-28T06:29:43,2016-06-28T20:52:08,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-29,92.8,69.4,81.7,92.8,69.4,82.3,64.8,60.9,0,0,0,,0,0,18.3,8.9,252.5,1013.7,29.6,9.9,320.5,27.5,9,,2016-06-29T06:30:06,2016-06-29T20:52:08,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-06-30,93.4,71.2,81.9,94,71.2,82.8,64.6,57.4,0,0,0,,0,0,25,16.3,227.5,1013.5,36.6,9.9,319,27.6,10,,2016-06-30T06:30:30,2016-06-30T20:52:07,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-01,93.7,75.1,83.2,91.6,75.1,82.7,63,56.3,0,0,0,,0,0,20.8,11.8,258.5,1014.6,44.7,9.9,354,30.6,10,,2016-07-01T06:30:55,2016-07-01T20:52:04,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-02,96.5,72.4,84.7,96.2,72.4,85.3,62.8,50.5,0,0,0,,0,0,18.3,10.3,275.5,1015.5,28.4,9.9,344.3,29.9,10,,2016-07-02T06:31:21,2016-07-02T20:51:59,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-03,96.7,72.4,84.1,98.7,72.4,85.3,65.3,56,0.12,100,8.33,rain,0,0,35.6,14.6,230.7,1016,27.5,9.7,319.9,27.7,10,,2016-07-03T06:31:49,2016-07-03T20:51:53,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-04,94.4,74.9,84.3,99.2,74.9,87.2,70.2,64.8,0.01,100,4.17,rain,0,0,24.2,13.2,217.9,1016.2,31.8,9.8,339.1,29.2,10,,2016-07-04T06:32:17,2016-07-04T20:51:45,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-05,87.7,74.8,79.3,93.6,74.8,81.1,72,79,0.47,100,20.83,rain,0,0,39.1,16.1,238.2,1017.1,43.9,9.5,233.8,20.2,7,,2016-07-05T06:32:46,2016-07-05T20:51:36,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-06,87.2,71.6,76.3,94.9,71.6,77.5,70.5,82.7,0.63,100,16.67,rain,0,0,45.2,13.7,218.8,1017.9,46.3,9.4,129.9,11.1,4,,2016-07-06T06:33:16,2016-07-06T20:51:24,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-07,93.1,71.3,81.8,96.8,71.3,84.2,69.1,68.6,0,0,0,,0,0,23.9,13.7,251.5,1016.3,48.6,9.7,255.4,22,8,,2016-07-07T06:33:47,2016-07-07T20:51:12,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-08,94,78.5,86.2,100.7,78.5,90.5,70.4,60.7,0,0,0,,0,0,23,13.3,256.7,1015.8,39.6,9.9,230.3,20,7,,2016-07-08T06:34:19,2016-07-08T20:50:57,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-09,92.9,76.5,85,99,76.5,88.8,69.7,61.1,0,0,0,,0,0,21.9,11.9,289,1015.6,36.2,9.9,206,17.8,7,,2016-07-09T06:34:52,2016-07-09T20:50:41,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-10,90.9,71.6,81.2,93.2,71.6,82.7,66.5,62.7,0,0,0,,0,0,18.3,9.4,284.4,1015.9,42.4,9.9,270.7,23.5,8,,2016-07-10T06:35:25,2016-07-10T20:50:24,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-11,90,72.7,78.9,93,72.7,79.8,67.8,70.5,0.12,100,8.33,rain,0,0,29.3,13,239.4,1017.6,43.6,9.9,270.8,23.4,8,,2016-07-11T06:35:59,2016-07-11T20:50:05,0.23,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-12,91.2,69.3,79.4,94.8,69.3,81,67.5,69.4,0,0,0,,0,0,26.4,15.3,232.6,1018.8,32.4,9.9,323.3,28,9,,2016-07-12T06:36:34,2016-07-12T20:49:44,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-13,92.4,72.1,81.9,94.2,72.1,83.1,65.8,60.7,0,0,0,,0,0,,9.7,301.5,1019.2,25.4,9.9,327.6,28.2,10,,2016-07-13T06:37:10,2016-07-13T20:49:21,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-14,94.3,71.9,83.2,97,71.9,84.8,66.8,60.2,0.01,100,4.17,rain,0,0,20.8,11.7,252.3,1017.3,24.5,9.9,316.1,27.4,9,,2016-07-14T06:37:46,2016-07-14T20:48:57,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-15,90.7,72.2,81.2,94.2,72.2,82.6,67.3,64.5,0,0,0,,0,0,18.3,9.7,244.4,1016.1,44.8,9.9,182.1,15.9,6,,2016-07-15T06:38:23,2016-07-15T20:48:32,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-16,87.7,72.7,79.9,93.2,72.7,81.9,68.4,68.8,0.14,100,16.67,rain,0,0,26.4,12.4,232.4,1017.6,37.8,9.9,214.3,18.5,7,,2016-07-16T06:39:00,2016-07-16T20:48:04,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-17,91.8,70.8,80.5,95.7,70.8,82.7,69,70.1,0.04,100,8.33,rain,0,0,18.3,8.6,179.1,1021.1,35.4,9.9,301.7,26.2,9,,2016-07-17T06:39:38,2016-07-17T20:47:36,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-18,92.1,73.5,82,96.7,73.5,84.8,70.3,69.3,0,0,0,,0,0,16.1,10.5,201.3,1022.6,42.3,9.9,276.1,24,8,,2016-07-18T06:40:17,2016-07-18T20:47:05,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-19,96,74.2,82.9,98.8,74.2,85.1,70,68.2,0.22,100,12.5,rain,0,0,,13,168,1021.2,41.7,9.7,209.1,18.2,6,,2016-07-19T06:40:56,2016-07-19T20:46:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-20,95.5,71.2,82.7,99.7,71.2,85.4,69.5,68,0.03,100,4.17,rain,0,0,26.4,11.8,207.2,1020.4,25.9,9.8,277.4,24,9,,2016-07-20T06:41:35,2016-07-20T20:46:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-21,93.9,74.2,80.4,100,74.2,82.3,69.8,71.2,0.12,100,20.83,rain,0,0,31.1,16.6,124.6,1019.5,35.4,9.9,245.1,21.1,7,,2016-07-21T06:42:15,2016-07-21T20:45:25,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-22,91.2,71,80.8,96.3,71,83.4,69.7,71.2,0,0,0,,0,0,,8.2,184.8,1018.1,38.8,9.8,323.2,27.8,10,,2016-07-22T06:42:55,2016-07-22T20:44:48,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-23,91.6,75.1,82.3,97.1,75.1,85.7,71,69.8,0,0,0,,0,0,,8.3,210.9,1015.6,33.9,9.9,254.7,22,9,,2016-07-23T06:43:36,2016-07-23T20:44:10,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-24,94.1,74,83.5,98.5,74,86.2,70.3,67.2,0,0,0,,0,0,18.3,7.7,166,1016,35.6,9.8,313.1,27,9,,2016-07-24T06:44:17,2016-07-24T20:43:31,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-25,95.6,74.6,84.1,99.1,74.6,86.4,69.6,65,0.2,100,12.5,rain,0,0,19.7,8.6,191.2,1016,38.8,9.8,305,26.3,9,,2016-07-25T06:44:58,2016-07-25T20:42:50,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-26,95,74.5,84.4,96.8,74.5,86.3,69.1,64.6,0.04,100,4.17,rain,0,0,24.2,10.8,205.5,1016,19.8,9.9,335,29,10,,2016-07-26T06:45:39,2016-07-26T20:42:07,0.73,Rain,Clear conditions throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-27,91.3,75.3,82.5,95.3,75.3,85,70.1,67.9,0.01,100,4.17,rain,0,0,17.2,11,235.6,1016.3,58.3,9.9,292.2,25.4,9,,2016-07-27T06:46:21,2016-07-27T20:41:24,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-28,87.3,73.7,80.4,91.1,73.7,82.5,68.9,68.7,0.03,100,4.17,rain,0,0,29.2,13.1,242.3,1015.4,53.9,9.8,319.1,27.4,10,,2016-07-28T06:47:03,2016-07-28T20:40:38,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-29,89.9,73.1,81.2,94.2,73.1,83.4,70.1,70.8,0,0,0,,0,0,26.4,13,278.5,1015.1,53.9,9.9,278.3,24,9,,2016-07-29T06:47:45,2016-07-29T20:39:52,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-30,86.2,73.7,78.8,92.9,73.7,80.7,71.6,79.3,0.5,100,25,rain,0,0,25.3,9.8,245.3,1015.5,46.1,9.5,263.1,22.7,8,,2016-07-30T06:48:27,2016-07-30T20:39:04,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-07-31,90.1,71.7,78.2,94.7,71.7,79.6,71.1,81,0.18,100,16.67,rain,0,0,29.8,9.9,229.1,1016.7,41,9.5,214.5,18.5,7,,2016-07-31T06:49:09,2016-07-31T20:38:14,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-01,89.5,72.4,78.8,96.4,72.4,80.8,71.5,79.9,0,0,0,,0,0,18.3,11,216,1018.1,54.9,8.9,240.5,20.7,8,,2016-08-01T06:49:52,2016-08-01T20:37:24,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-02,89.9,74,78,98,74,79.4,72.7,84.4,0.09,100,16.67,rain,0,0,39.6,14.2,250,1017.6,58.9,9.5,168,14.6,5,,2016-08-02T06:50:34,2016-08-02T20:36:32,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-03,92.7,73.1,81.9,95.6,73.1,83.8,70.1,71.2,0,0,0,,0,0,17.2,10,274,1015,37.7,9.5,322.4,27.7,10,,2016-08-03T06:51:17,2016-08-03T20:35:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-04,91.1,76.3,81.9,96.4,76.3,84.7,72.3,73.9,0.17,100,12.5,rain,0,0,,10.1,99,1014.4,49.6,9.9,294.6,25.4,10,,2016-08-04T06:52:00,2016-08-04T20:34:44,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-05,92.5,75.1,81.6,98.1,75.1,84.2,71.7,74,0,0,0,,0,0,20.8,12.7,126.7,1014.2,56.4,9.3,307.6,26.6,9,,2016-08-05T06:52:43,2016-08-05T20:33:48,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-06,95,73.1,83.8,100.5,73.1,86.9,70.4,66.5,0.01,100,4.17,rain,0,0,24,10.2,279.9,1012.4,24.3,9.9,298,25.8,9,,2016-08-06T06:53:26,2016-08-06T20:32:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-07,91.8,75.5,82.8,100.2,75.5,87,72.8,73,0.09,100,4.17,rain,0,0,21.9,10.7,246.5,1011.3,37.6,9.9,269.3,23.2,8,,2016-08-07T06:54:08,2016-08-07T20:31:53,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-08,88.7,75.1,81.1,94.1,75.1,83.7,72.1,75.8,0.11,100,16.67,rain,0,0,20.8,10.2,77.3,1011.8,84.9,9.5,268.5,23.3,8,,2016-08-08T06:54:51,2016-08-08T20:30:53,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-09,86.7,75.2,79.9,92.2,75.2,82.3,72.4,79,0.17,100,16.67,rain,0,0,20.8,11.6,109.6,1014.6,88.4,9.4,242.7,20.8,9,,2016-08-09T06:55:34,2016-08-09T20:29:53,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-10,86.7,75.1,79.7,92.3,75.1,82.1,72.1,78.2,0.13,100,29.17,rain,0,0,25.3,10.6,116.4,1018,92.1,9.3,271.5,23.4,9,,2016-08-10T06:56:17,2016-08-10T20:28:51,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-11,90,75.1,81.7,94.9,75.1,84.3,70.8,71.2,0,0,0,,0,0,19.2,10.2,129.7,1017.9,69.6,9.9,294.1,25.6,9,,2016-08-11T06:57:00,2016-08-11T20:27:49,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-12,91.7,75.3,82.9,96,75.3,85.8,71.2,69.9,0,0,0,,0,0,19.7,11.4,141,1015,51,9.9,306,26.4,10,,2016-08-12T06:57:42,2016-08-12T20:26:45,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-08-13,91.3,74,81.2,94.7,74,82.9,69.8,70.4,0.01,100,4.17,rain,0,0,18.3,8.8,209.4,1016.1,55.7,9.9,292.2,25.3,9,,2016-08-13T06:58:25,2016-08-13T20:25:40,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
