name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,2017-08-13,89.4,73.5,80.9,94.8,73.5,83.8,72,76,0,0,0,,0,0,,7.2,277.9,1013.4,36.8,9.9,270,23.2,9,,2017-08-13T06:58:14,2017-08-13T20:25:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-14,91.5,73.6,81,98.2,73.6,83.7,72.4,77.2,0.02,100,4.17,rain,0,0,24.2,10.7,230.4,1012.5,29.8,9.8,288.2,25,9,,2017-08-14T06:58:57,2017-08-14T20:24:50,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-15,87.3,73.8,80.3,95.9,73.8,84.4,73.6,81.1,0,0,0,,0,0,,10.7,258.3,1013.5,40.1,9.7,242.2,20.8,8,,2017-08-15T06:59:40,2017-08-15T20:23:44,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-16,90.7,74,82.3,99.1,74,86.4,73,75,0,0,0,,0,0,,8,282.3,1016.4,32.4,9.9,282.9,24.3,9,,2017-08-16T07:00:22,2017-08-16T20:22:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-17,90.1,76.3,82.9,97.4,76.3,87.5,73.4,74.6,0,0,0,,0,0,18.3,13.9,255.8,1016.7,25.3,9.9,296.2,25.7,9,,2017-08-17T07:01:05,2017-08-17T20:21:28,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-18,89.5,74.9,81.6,93.9,74.9,83.7,70.6,71.1,0,0,0,,0,0,19.7,12.4,261.8,1014.7,22.2,9.9,274.4,23.7,8,,2017-08-18T07:01:47,2017-08-18T20:20:19,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-19,90,68.4,79,91.2,68.4,79.9,66.1,66.9,0,0,0,,0,0,,8.2,283.6,1014.9,16.8,9.9,272.6,23.6,8,,2017-08-19T07:02:29,2017-08-19T20:19:09,0.97,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-20,91.7,70.1,81.4,94.5,70.1,83,67.7,66.2,0,0,0,,0,0,,5.1,114.5,1017.4,17,9.6,312,27,10,,2017-08-20T07:03:11,2017-08-20T20:17:58,0.99,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-21,90.9,72.6,82,96.8,72.6,84.8,70.4,69.9,0,0,0,,0,0,,8,76.2,1020.2,18.3,9.8,304.6,26.3,9,,2017-08-21T07:03:53,2017-08-21T20:16:46,1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-22,91.9,72.2,82,96.6,72.2,84.8,70.7,71.4,0,0,0,,0,0,,9.4,176,1017.8,14.9,9.9,295.2,25.5,9,,2017-08-22T07:04:35,2017-08-22T20:15:33,0,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-23,88.1,74.4,80.8,91.3,74.4,82.6,69.8,71,0,0,0,,0,0,18,11.1,286.8,1013.1,28.4,9.8,283.8,24.4,9,,2017-08-23T07:05:17,2017-08-23T20:14:20,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-24,88.5,66.6,77.8,88.6,66.6,78,62.4,61.4,0,0,0,,0,0,,9.4,291.3,1012.4,13.2,9.9,306.7,26.6,10,,2017-08-24T07:05:59,2017-08-24T20:13:06,0.04,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-25,85.1,69.7,77.2,88.6,69.7,78.4,66.7,70.8,0,0,0,,0,0,17.2,11.4,99,1016,32.9,9.9,255.2,22.1,8,,2017-08-25T07:06:40,2017-08-25T20:11:51,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-26,84.9,71.2,77.7,88.2,71.2,78.9,68.7,75.1,0,0,0,,0,0,16.1,8.8,63.5,1018.4,40.4,9.9,193.2,16.8,6,,2017-08-26T07:07:22,2017-08-26T20:10:35,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-27,83.4,70.7,76.8,84.4,70.7,77.2,65.7,70.1,0,0,0,,0,0,20.9,14.4,59.6,1017.2,29.3,9.8,208.7,18,7,,2017-08-27T07:08:03,2017-08-27T20:09:19,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-28,79.1,69.3,73.2,79.1,69.3,73.2,58.1,59.6,0,0,0,,0,0,25.3,16,59.8,1015.7,28.6,9.9,175.8,15.2,6,,2017-08-28T07:08:45,2017-08-28T20:08:02,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-29,82.5,68.9,75.2,83.5,68.9,75.5,62.1,64.3,0,0,0,,0,0,,10,83.8,1014.8,55.6,9.9,158.7,13.8,5,,2017-08-29T07:09:26,2017-08-29T20:06:45,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-30,74.3,69.9,71.5,74.3,69.9,71.5,67.7,88.1,0.22,100,25,rain,0,0,,7.8,97,1016.9,72.4,8.6,85.2,7.3,3,,2017-08-30T07:10:07,2017-08-30T20:05:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-31,82.2,68.9,73.5,85.1,68.9,73.9,70,89.6,0.49,100,41.67,rain,0,0,21.9,10.8,130.5,1015.8,75.3,7,126.8,10.9,4,,2017-08-31T07:10:48,2017-08-31T20:04:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-01,81.4,69,76,83.3,69,76.3,67.6,76.3,0.03,100,4.17,rain,0,0,30.1,17.9,212.6,1012.2,70.5,9.9,241.6,20.8,8,,2017-09-01T07:11:29,2017-09-01T20:02:50,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-02,81.7,61.3,70.8,81.8,61.3,70.9,59.9,71,0,0,0,,0,0,18.3,12.4,278.2,1017,22.2,9.9,277.3,24,9,,2017-09-02T07:12:10,2017-09-02T20:01:30,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-03,82.8,60.6,71.5,82.8,60.6,71.6,60.4,71,0,0,0,,0,0,21.9,9.7,268.8,1019,12.8,9.7,296.2,25.7,9,,2017-09-03T07:12:51,2017-09-03T20:00:10,0.46,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-04,85.3,60.1,73.1,87.3,60.1,73.6,62.5,72.2,0,0,0,,0,0,18.3,9.4,162,1017.8,17.5,9.4,285.6,24.8,9,,2017-09-04T07:13:32,2017-09-04T19:58:50,0.48,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-05,85.6,67.9,75.1,88.4,67.9,75.9,67.1,78.1,0.35,100,16.67,rain,0,0,24.2,11.9,257.5,1013.9,34,9.1,256,22,8,,2017-09-05T07:14:13,2017-09-05T19:57:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-06,74.9,61.5,67.2,74.9,61.5,67.2,58.9,77.2,0.05,100,8.33,rain,0,0,23.1,14,299.1,1013.4,48.1,9.5,254.1,22,9,,2017-09-06T07:14:53,2017-09-06T19:56:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-07,76.5,52,64.4,76.5,52,64.4,49.2,62,0,0,0,,0,0,32.2,8.5,285,1018.8,4.9,9.9,299.9,25.9,9,,2017-09-07T07:15:34,2017-09-07T19:54:46,0.51,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-08,79.3,54.6,66.9,79.3,54.6,66.9,53.5,65,0,0,0,,0,0,,8.6,84,1020.5,7.8,9.9,290.3,25.1,9,,2017-09-08T07:16:15,2017-09-08T19:53:24,0.53,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-09,78.6,59.7,69.1,78.6,59.7,69.1,53.8,60.6,0,0,0,,0,0,30.4,18.3,48.8,1021.3,5.9,9.9,286.7,24.7,9,,2017-09-09T07:16:55,2017-09-09T19:52:02,0.56,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-10,71.4,60.6,65.5,71.4,60.6,65.5,48.7,55.3,0,0,0,,0,0,33.9,21.2,61.9,1022,16.8,9.9,225,19.3,9,,2017-09-10T07:17:36,2017-09-10T19:50:40,0.61,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-11,63.9,56.7,60.2,63.9,56.7,60.2,56.1,87.5,2.8,100,83.33,rain,0,0,48.4,31.8,44.2,1009.3,72.2,5.8,84.3,7.4,3,,2017-09-11T07:18:16,2017-09-11T19:49:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-12,63.9,59.2,62,63.9,59.2,62,60.5,94.8,0.35,100,50,rain,0,0,31.1,14.4,132.2,1005.5,86,5.7,132.9,11.5,4,,2017-09-12T07:18:57,2017-09-12T19:47:54,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-13,74.9,60.3,66.6,74.9,60.3,66.6,59.1,78.8,0,0,0,,0,0,23.7,14.2,180.8,1012.1,67,9.1,225.3,19.6,7,,2017-09-13T07:19:38,2017-09-13T19:46:31,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-14,78.3,65.5,70.6,78.3,65.5,70.6,63.7,79.9,0,0,0,,0,0,,6.9,156.1,1014.4,67.4,9.7,196.4,17,7,,2017-09-14T07:20:18,2017-09-14T19:45:08,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-15,83,63.2,73,84.5,63.2,73.6,65,78.2,0,0,0,,0,0,,4.9,74.5,1017.5,36.4,8.7,230.9,19.8,8,,2017-09-15T07:20:59,2017-09-15T19:43:45,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-16,85.7,66.2,75.3,87.1,66.2,75.9,65.9,74.9,0,0,0,,0,0,,6.2,50.3,1018.9,24.2,9,232,20.1,7,,2017-09-16T07:21:40,2017-09-16T19:42:21,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-17,87.5,66.3,75.9,89.1,66.3,76.5,65.7,73.3,0,0,0,,0,0,,7.6,162.1,1018.2,22,9,231.9,20,8,,2017-09-17T07:22:20,2017-09-17T19:40:58,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-18,86.9,64,74.8,87,64,75,63.4,71,0,0,0,,0,0,,8.9,274.7,1016.5,8.2,9.4,263.3,22.7,9,,2017-09-18T07:23:01,2017-09-18T19:39:34,0.99,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-19,88.8,64.1,75.8,89.4,64.1,76.2,64.7,71.7,0,0,0,,0,0,,5.7,231.5,1014.8,18.2,9.5,226,19.6,8,,2017-09-19T07:23:42,2017-09-19T19:38:10,1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-20,88.3,67.9,77.4,90,67.9,78.1,66.8,72.8,0,0,0,,0,0,,7.4,247.8,1015.7,14.1,9.2,251.4,21.7,9,,2017-09-20T07:24:23,2017-09-20T19:36:47,0,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-21,89.5,67.6,77.6,91,67.6,78.5,66.5,71.6,0.04,100,4.17,rain,0,0,,6.5,229.1,1016.4,23.4,9.5,255.5,22,8,,2017-09-21T07:25:04,2017-09-21T19:35:23,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-22,87.7,69.2,77.1,89.6,69.2,77.9,66.7,72.6,0,0,0,,0,0,,7.5,54.2,1016.2,23.7,9.8,249.1,21.7,8,,2017-09-22T07:25:46,2017-09-22T19:34:00,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-23,86.8,67.4,76.5,87.5,67.4,77,65.5,71.8,0,0,0,,0,0,,8.7,51.9,1016.2,20.5,9.3,251.2,21.8,8,,2017-09-23T07:26:27,2017-09-23T19:32:36,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-24,84.1,67.1,74.6,85.3,67.1,75.1,64.4,72.4,0,0,0,,0,0,18.3,11.3,55,1016.4,25.4,9.7,197.3,17.2,8,,2017-09-24T07:27:09,2017-09-24T19:31:13,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-25,85.3,67.5,75.4,85.1,67.5,75.4,62.6,67.4,0,0,0,,0,0,18.3,10.2,44.5,1014.8,11.7,9.9,252.3,21.7,8,,2017-09-25T07:27:50,2017-09-25T19:29:50,0.13,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-26,87.7,64.9,75.6,88.7,64.9,76.1,63.7,68.8,0,0,0,,0,0,,9.7,149.4,1013.9,17.7,9.8,254.2,21.8,8,,2017-09-26T07:28:32,2017-09-26T19:28:27,0.17,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-27,89.1,65.6,77,89.9,65.6,77.6,65,69.8,0,0,0,,0,0,16.1,9.4,303.3,1013.2,10.3,9.6,253.4,21.8,8,,2017-09-27T07:29:14,2017-09-27T19:27:04,0.22,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-28,90.2,66,77.8,90.6,66,78.4,65.1,68.4,0,0,0,,0,0,,8.9,298.7,1013,9.9,9.7,254.1,21.9,8,,2017-09-28T07:29:56,2017-09-28T19:25:42,0.27,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-29,87.6,66.7,76.9,89,66.7,77.4,64.6,67.9,0,0,0,,0,0,,9.4,199.1,1015,13.2,9.9,244.6,21.2,8,,2017-09-29T07:30:39,2017-09-29T19:24:19,0.32,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-09-30,81,64.7,73.4,80.7,64.7,73.4,57.9,60.2,0,0,0,,0,0,25.7,15.2,58.5,1018.7,29.7,9.9,228.9,19.7,8,,2017-09-30T07:31:22,2017-09-30T19:22:57,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-01,72.6,57.4,65.1,72.6,57.4,65.1,45.5,50.2,0,0,0,,0,0,28.3,18.6,76.8,1022.5,13.5,9.9,253.4,22,9,,2017-10-01T07:32:04,2017-10-01T19:21:36,0.4,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-02,76.7,58.1,66.5,76.7,58.1,66.5,52.5,61.2,0,0,0,,0,0,17.8,14.3,78.3,1025.1,46.6,9.9,215.9,18.8,7,,2017-10-02T07:32:48,2017-10-02T19:20:14,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-03,79,59.8,69.4,79,59.8,69.4,56.8,66.2,0,0,0,,0,0,24.2,15.5,71.2,1028.7,18.5,9.9,248,21.4,8,,2017-10-03T07:33:31,2017-10-03T19:18:54,0.47,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-04,79.9,59.3,68.7,79.9,59.3,68.7,54.9,63.1,0,0,0,,0,0,25.3,13.5,62.6,1028,11.6,9.9,243.7,20.9,8,,2017-10-04T07:34:15,2017-10-04T19:17:33,0.49,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-05,81.7,56.6,68.1,81.4,56.6,68.1,56.2,68.2,0,0,0,,0,0,17.2,10.8,62.5,1022.6,16.5,9.9,243.8,21,8,,2017-10-05T07:34:58,2017-10-05T19:16:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-06,82.8,59.8,71.4,83.1,59.8,71.5,60.4,70.7,0,0,0,,0,0,16.1,9.6,65,1018.5,43.8,9.9,240.8,20.7,8,,2017-10-06T07:35:43,2017-10-06T19:14:53,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-07,80.6,71.2,75.6,84.1,71.2,76.2,70.1,83.4,0,0,0,,0,0,17.2,8.9,117.3,1014.9,70,9.1,165.1,14.2,7,,2017-10-07T07:36:27,2017-10-07T19:13:34,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-08,75.6,72.4,74.9,75.6,72.4,74.9,72.8,93.3,1.5,100,54.17,rain,0,0,33.3,15.7,143.1,1009.2,82,7.5,67.9,5.9,2,,2017-10-08T07:37:12,2017-10-08T19:12:16,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-09,75.7,72.8,74.6,75.7,72.8,74.6,73.3,95.7,0.18,100,25,rain,0,0,,11.9,159.2,1013.7,83.2,7.4,89.9,7.8,3,,2017-10-09T07:37:57,2017-10-09T19:10:58,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-10,86.3,71.8,77.1,91.9,71.8,78.8,72,85.8,0,0,0,,0,0,,8.7,126.2,1017.5,63.2,6.6,198.7,17.2,7,,2017-10-10T07:38:42,2017-10-10T19:09:40,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-11,86.2,68.8,76.5,90.3,68.8,78.2,70.1,81.9,0,0,0,,0,0,19.7,9.7,193.6,1017.2,39.4,9.1,215.7,18.6,7,,2017-10-11T07:39:28,2017-10-11T19:08:24,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-12,85.3,66.8,74.5,83.4,66.8,74.1,62.6,71.9,0,0,0,,0,0,,9.4,308.5,1017.2,11.1,8.4,226.1,19.5,8,,2017-10-12T07:40:14,2017-10-12T19:07:07,0.75,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-13,82.9,63.9,72.7,86.2,63.9,73.1,66.6,81.8,0,0,0,,0,0,,12.3,73,1020.7,58,8.6,215.8,18.6,8,,2017-10-13T07:41:01,2017-10-13T19:05:52,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-14,73.9,65.5,70.1,73.9,65.5,70.1,64.8,83.5,0,0,0,,0,0,,8.3,113.2,1022.9,80.8,9.8,211.6,18.4,8,,2017-10-14T07:41:47,2017-10-14T19:04:37,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-15,82.1,63.9,71.4,85.3,63.9,71.9,66.7,86.2,0.02,100,4.17,rain,0,0,,7.4,147,1019.8,55.2,8.8,200,17.4,7,,2017-10-15T07:42:35,2017-10-15T19:03:23,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-16,72.2,54.7,62.7,72.2,54.7,62.7,54,75.4,0.08,100,16.67,rain,0,0,25.3,17.7,296.3,1018.9,52.4,9.6,213.5,18.3,8,,2017-10-16T07:43:22,2017-10-16T19:02:10,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-17,68.4,48.6,57,68.4,44.9,56.5,42.6,61,0,0,0,,0,0,25.3,14.9,60.2,1025,11.9,9.9,229.9,19.7,8,,2017-10-17T07:44:10,2017-10-17T19:00:58,0.98,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-18,70.5,45.7,56.3,70.5,43.2,55.7,43.4,66.1,0,0,0,,0,0,20.8,10.8,67.6,1025.9,4.9,9.9,228.3,19.7,8,,2017-10-18T07:44:58,2017-10-18T18:59:46,1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-19,75.6,45.7,58.5,75.6,43.9,58.1,43.8,63.3,0,0,0,,0,0,,6,91,1025,8.1,9.9,221.7,19.1,8,,2017-10-19T07:45:47,2017-10-19T18:58:36,1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-20,79.6,45.3,60.6,79.6,45.3,60.6,44.4,63,0,0,0,,0,0,,6.5,115.6,1023.9,15.8,9.6,221.9,19.2,8,,2017-10-20T07:46:36,2017-10-20T18:57:26,0,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-21,76.7,50.7,62.7,76.7,50.7,62.7,51.6,69.2,0,0,0,,0,0,,7.8,73.7,1024.2,28.3,9.9,131.5,11.5,5,,2017-10-21T07:47:25,2017-10-21T18:56:17,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-22,78,55.6,66.7,78,55.6,66.7,60.3,80.8,0,0,0,,0,0,21.5,12.6,84.9,1022.4,51,9.9,177.8,15.4,7,,2017-10-22T07:48:15,2017-10-22T18:55:09,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-23,72,56.6,66.7,72,56.6,66.7,61,83.9,1.19,100,45.83,rain,0,0,26.6,15.1,207.2,1013.1,60.8,7.2,187.1,16.2,7,,2017-10-23T07:49:05,2017-10-23T18:54:02,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-24,66.1,49.1,56.5,66.1,47.1,56.3,44.7,69,0,0,0,,0,0,27.6,15.2,283.7,1013.5,13.7,9.9,211.9,18.4,8,,2017-10-24T07:49:56,2017-10-24T18:52:57,0.1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-25,60.3,42.3,50.5,60.3,38.8,49,37.2,63.2,0,0,0,,0,0,24.2,15.6,282.6,1014.3,12.1,9.9,209.5,18.1,7,,2017-10-25T07:50:47,2017-10-25T18:51:52,0.14,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-26,71,39.1,53.1,71,39.1,52.6,41,66.8,0,0,0,,0,0,16.1,7,234.3,1015.3,0,9.9,205.9,17.8,7,,2017-10-26T07:51:38,2017-10-26T18:50:48,0.18,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-27,73,44.8,58.8,73,44.8,58.8,47.1,68.4,0,0,0,,0,0,18.3,11.3,184,1016.6,20,9.9,197.5,17.1,7,,2017-10-27T07:52:30,2017-10-27T18:49:46,0.23,Clear,Partly cloudy throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-28,63.7,43.3,56.7,63.7,35.5,55.3,50.4,81.2,0.62,100,29.17,rain,0,0,25.7,17.1,221,1010.7,87.1,8.6,57.3,5,2,,2017-10-28T07:53:22,2017-10-28T18:48:44,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-29,42.9,35.6,39.6,37,28,31.7,32.4,75.7,0,0,0,,0,0,35.4,21.5,304.8,1010.2,76.1,9.9,196.9,17,7,,2017-10-29T07:54:15,2017-10-29T18:47:44,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
